"gene_symbol","compartment","contrast","log_fc","ave_expr","t_stat","p_value","fdr"
"SLC34A3","cortex","late_vs_control",-2.84107122479142,3.91434988554324,-5.24278475245564,5.10282107182699e-05,0.00529470112445939
"BMP4","cortex","late_vs_control",-0.874126543996827,4.26498402940538,-5.2228038363545,5.19951134044474e-05,0.0053583263466937
"SLC18B1","cortex","late_vs_control",-1.36828600082151,3.52546387456004,-5.21350864259556,5.43779793396375e-05,0.00556602708794708
"FOSL2","cortex","late_vs_control",1.02982069670662,6.61054201797736,5.20141277851803,5.56700048187131e-05,0.00558578197927428
"PKP1","cortex","late_vs_control",3.04085622665571,0.0802819348182915,5.18980906639598,5.61441668499477e-05,0.00558578197927428
"LOC109494063","cortex","late_vs_control",-3.57683071365315,2.28652570324753,-5.19537268756033,5.65650359286327e-05,0.00558578197927428
"MGAT2","cortex","late_vs_control",0.62111873445942,4.49983879685393,5.18413438564123,5.65710511864756e-05,0.00558578197927428
"DUSP5","cortex","late_vs_control",2.33975114843433,3.58788195066289,5.19469513207122,5.66484642608926e-05,0.00558578197927428
"SCARA3","cortex","late_vs_control",2.54630719963101,6.81529548854878,5.1936021149293,5.6783314067479e-05,0.00558578197927428
"PPFIBP2","cortex","late_vs_control",-1.039160997157,4.01038570248292,-5.1758133604594,5.81995620673048e-05,0.00564895345491955
"PI3","cortex","late_vs_control",4.47999368366736,5.09815283679212,5.18190105146738,5.82476377882972e-05,0.00564895345491955
"DDIT4","cortex","late_vs_control",1.28013928801457,5.50094878733965,5.17879702794123,5.86425256797614e-05,0.00564895345491955
"OXGR1","cortex","late_vs_control",-4.46677357995904,-1.1360764199424,-5.16663391051417,5.8917066861e-05,0.00564895345491955
"PKIG","cortex","late_vs_control",-0.931941027984253,6.0983389729704,-5.16900928357357,5.95247850101427e-05,0.00567032228060145
"LOC109502391","cortex","late_vs_control",-4.02788132437078,2.26180212479355,-5.16291699542774,6.07059639013668e-05,0.00567032228060145
"EMP1","cortex","late_vs_control",1.46933374826456,6.31026124176914,5.15950976038802,6.11582769429731e-05,0.00567032228060145
"NRIP3","cortex","late_vs_control",2.02989898141153,2.64444780923023,5.15803955400465,6.13545097175402e-05,0.00567032228060145
"PIEZO2","cortex","late_vs_control",-1.85902634814334,2.79000983114106,-5.15578785339613,6.16562983965885e-05,0.00567032228060145
"CLEC2B","cortex","late_vs_control",3.08723100432852,-0.393132290681571,5.14074490657882,6.22067681294515e-05,0.00567032228060145
"CCDC71L","cortex","late_vs_control",1.35087360732823,3.14807551382174,5.14607315683825,6.25601112376959e-05,0.00567032228060145
"LOC101083433","cortex","late_vs_control",1.61259038570284,6.21059183786756,5.14798617028173,6.2713712417404e-05,0.00567032228060145
"GRM3","cortex","late_vs_control",-4.26132961411267,-0.711138124574759,-5.14129354014773,6.28130049406164e-05,0.00567032228060145
"SLC4A1","cortex","late_vs_control",-3.20443929226574,3.86548450607573,-5.14619514887116,6.29590645207504e-05,0.00567032228060145
"CLU","cortex","late_vs_control",3.53816671865893,11.1094723955019,5.1428097524412,6.34255113054452e-05,0.00567032228060145
"PLA2G4A","cortex","late_vs_control",1.35142740943464,3.7188759548302,5.141322236756,6.36315788304341e-05,0.00567032228060145
"KNG1","cortex","late_vs_control",-2.04800146492838,6.69814638244423,-5.12886395443169,6.53845090887161e-05,0.00577770871303924
"SLC11A1","cortex","late_vs_control",2.83962429996032,1.29631455921699,5.12088394036131,6.65331629025618e-05,0.00577770871303924
"BMERB1","cortex","late_vs_control",-2.24951130979921,1.00933253610151,-5.10566714123686,6.77006050994352e-05,0.00577770871303924
"CAPN5","cortex","late_vs_control",0.702376517336393,5.67761788353141,5.1015392238436,6.77913583275354e-05,0.00577770871303924
"EIF4A1","cortex","late_vs_control",0.843721297949401,7.68785980927159,5.1011024563354,6.78563745501436e-05,0.00577770871303924
"MYO5A","cortex","late_vs_control",0.914562320167599,4.7157069149716,5.10361224859215,6.81690492538459e-05,0.00577770871303924
"CH25H","cortex","late_vs_control",1.55125902237577,3.00503715806428,5.1048238983521,6.89077282102258e-05,0.00577770871303924
"PREB","cortex","late_vs_control",0.644150838587835,5.263401265395,5.0921638836496,6.92010150264727e-05,0.00577770871303924
"SOCS1","cortex","late_vs_control",1.95553914716714,0.9875942123221,5.08561530301255,7.02033542943006e-05,0.00577770871303924
"LOC101090352","cortex","late_vs_control",-1.26997335318146,4.61560380979321,-5.09424679367544,7.05186984256332e-05,0.00577770871303924
"PLD2","cortex","late_vs_control",1.31151354940431,5.36020546547957,5.09267500990039,7.07613524003462e-05,0.00577770871303924
"YAE1","cortex","late_vs_control",-0.848228962260815,3.50413047633975,-5.07920738846917,7.11985021519125e-05,0.00577770871303924
"FRAS1","cortex","late_vs_control",-1.37434165977906,6.8690984153869,-5.08953924190222,7.12480054662473e-05,0.00577770871303924
"KRT17","cortex","late_vs_control",4.29319539121307,0.110128796428423,5.08573331472646,7.18432551930766e-05,0.00577770871303924
"VMP1","cortex","late_vs_control",0.73685989833198,5.97864055473849,5.07353434207449,7.21001074419671e-05,0.00577770871303924
"ATP8B1","cortex","late_vs_control",1.01013729952867,4.93744490053497,5.08192248160775,7.22808819200275e-05,0.00577770871303924
"ACTN1","cortex","late_vs_control",1.27016506767501,6.78499032634099,5.08256775736897,7.23422156101497e-05,0.00577770871303924
"IL11","cortex","late_vs_control",2.64982723177813,1.12838682765916,5.08231751794032,7.23818092822974e-05,0.00577770871303924
"MMP2","cortex","late_vs_control",3.5369432491104,6.6689416567347,5.08160999836454,7.2493874959598e-05,0.00577770871303924
"LSAMP","cortex","late_vs_control",-2.33103266482912,1.40062831764887,-5.07960960480056,7.27652333275016e-05,0.00577770871303924
"SNRPN","cortex","late_vs_control",-0.769038828711331,4.32270298497918,-5.06879777881443,7.28458884540561e-05,0.00577770871303924
"PPM1K","cortex","late_vs_control",-1.50129132093844,6.58030028911196,-5.07536504378997,7.34907390826264e-05,0.00579849586647244
