"gene_symbol","compartment","contrast","log_fc","ave_expr","t_stat","p_value","fdr"
"KRT8","medulla","late_vs_control",1.25957460157822,7.41693295640155,4.99010499075293,0.000117480764372529,0.00953023763874855
"LOC102901732","medulla","late_vs_control",-1.75907565124318,1.27861603716063,-4.98361784940628,0.000117507708721823,0.00953023763874855
"MMP13","medulla","late_vs_control",3.20898277040807,1.17527602295284,4.98788957856303,0.000118021402833407,0.00953023763874855
"CGNL1","medulla","late_vs_control",-1.22308309497767,8.95439833483904,-4.9817505535117,0.000119532904770118,0.00953023763874855
"COL13A1","medulla","late_vs_control",2.83570701571455,2.12808250269465,4.98170628417749,0.000119543876171974,0.00953023763874855
"TSPO","medulla","late_vs_control",1.18221577970561,5.99770232712524,4.9804580827553,0.000119853646861841,0.00953023763874855
"CDK19","medulla","late_vs_control",-1.03340954458629,4.91400651195004,-4.96430041076846,0.000123399010749536,0.00976130931146715
"WFDC2","medulla","late_vs_control",2.0153947411796,6.92646561182766,4.96304076433391,0.000124263017750158,0.009778987072122
"SLC25A28","medulla","late_vs_control",0.886287518619115,5.4588264807461,4.95405113619997,0.000125286792028574,0.00980899207128325
"TMSB10","medulla","late_vs_control",1.28030207573922,8.13204889092035,4.95173645388911,0.000127213456329794,0.00984718772691664
"DTYMK","medulla","late_vs_control",1.14477107451214,3.518584892356,4.94270988204709,0.000128331884704673,0.00984718772691664
"BASP1","medulla","late_vs_control",1.77234563953766,5.03960994068265,4.94712202201941,0.000128438369369387,0.00984718772691664
"TTC39A","medulla","late_vs_control",1.90189871671356,2.77893551806178,4.94496264914612,0.00012901572445571,0.00984718772691664
"GATC","medulla","late_vs_control",-0.730200832472781,4.35559450825226,-4.93388365683387,0.000130323343495113,0.00984718772691664
"GNG12","medulla","late_vs_control",-0.839763527586173,6.80804159829106,-4.93188314283628,0.000130887069238711,0.00984718772691664
"CST7","medulla","late_vs_control",3.72182063750412,0.00836460595834039,4.93785660335864,0.000130934520270065,0.00984718772691664
"FAM3D","medulla","late_vs_control",2.43203356133879,2.43108696080395,4.93785617299468,0.000130934637359277,0.00984718772691664
"CDK9","medulla","late_vs_control",0.68508418063757,7.40421325659135,4.92804430175226,0.000131919179427251,0.0098624768739007
"EPB41L3","medulla","late_vs_control",-1.70429707308569,5.27711444664316,-4.93005538985028,0.000133074718817035,0.0098624768739007
"DKC1","medulla","late_vs_control",0.623769870860917,5.35075720025868,4.9217042905781,0.000133674510852595,0.0098624768739007
"TACC3","medulla","late_vs_control",1.66418168626162,2.85198528235108,4.92772153714346,0.000133721930496983,0.0098624768739007
"CDKN2B","medulla","late_vs_control",2.87856839319391,2.29649924911086,4.92205689531703,0.000135306262012011,0.00993134952950657
"TONSL","medulla","late_vs_control",0.631492882128929,4.53838174007739,4.90404044824386,0.000138692235208316,0.0100589489197267
"LOC109497329","medulla","late_vs_control",-1.66186736227239,2.90800841033428,-4.91016077693278,0.000138696342462251,0.0100589489197267
"PCSK6","medulla","late_vs_control",-0.744601638580084,4.75206008662268,-4.90290499577163,0.00013902130229006,0.0100589489197267
"FLT1","medulla","late_vs_control",-1.0574090977056,6.99524121191406,-4.89650934841332,0.000142694015067544,0.0102759883397934
"ABAT","medulla","late_vs_control",-1.83214377089209,8.52007113519127,-4.87841361448153,0.000148175699197742,0.0106206497636241
"PLCD1","medulla","late_vs_control",0.994045518342031,5.27295976310101,4.86630864261287,0.000151643217043645,0.010734296461256
"MTMR4","medulla","late_vs_control",-1.13122168702648,5.62436788395484,-4.86513325613557,0.00015233545973655,0.010734296461256
"ETV4","medulla","late_vs_control",1.94895996181361,3.00710929932278,4.860797164618,0.000153719367874156,0.010734296461256
"PHC2","medulla","late_vs_control",0.93129265526454,7.30232469974656,4.85506628885182,0.000154805448069476,0.010734296461256
