"gene_symbol","err_positive","control_positive","log_fc","fdr","ave_expr"
"FGF9",FALSE,FALSE,-1.23480973726179,0.00522492515049978,1.55187439997916
"FGFR2",FALSE,FALSE,-0.709142664222424,0.0200633071869019,4.43996861614255
"FGFR4",FALSE,TRUE,-0.562180760950056,0.0884898826322521,6.36097178365267
"FGGY",FALSE,TRUE,-0.662397806697423,0.0492127349383364,4.52193694799278
"FH",TRUE,FALSE,-1.08158013437774,0.0318343467707239,7.31772536910414
"FHIT",FALSE,FALSE,-0.820495843672065,0.0590924656270897,2.39146081942003
"FIGNL2",FALSE,FALSE,-0.720222704971545,0.0099448486175386,3.82266220178825
"FIS1",FALSE,FALSE,-0.427225847826226,0.0390135119190061,7.07577017204023
"FKBP15",FALSE,TRUE,-0.36976461017495,0.0432368558543333,6.33383666960275
"FKBP3",FALSE,FALSE,-0.212642369227998,0.0849653887051687,4.72445725750858
"FKBP4",FALSE,FALSE,-0.803423610675273,0.0148379932741481,7.95078732545339
"FKBP8",FALSE,FALSE,-0.450444974207703,0.0360700841625249,7.74421275651783
"FLT1",FALSE,FALSE,-1.10248295986785,0.00863543040921066,6.45994018779431
"FMC1",FALSE,FALSE,-0.319447452448928,0.0915554909263182,4.21020410379771
"FMNL2",FALSE,TRUE,-0.445375679997192,0.0317133486824623,5.18348235421514
"FMO1",FALSE,FALSE,-4.08694534303841,0.00719968249890247,6.76239123898698
"FMO4",FALSE,FALSE,-1.16326015646179,0.0298145721105701,3.10602224138415
"FMO5",FALSE,FALSE,-1.53301981011845,0.0222622690425074,5.36970600600964
"FN3K",TRUE,FALSE,-0.406624296121394,0.0459677902653323,4.40834668110776
"FNIP2",FALSE,FALSE,-1.22162780068472,0.0198196138866262,6.25278829963344
"FOLR1",TRUE,FALSE,-1.49664842571781,0.0989660214919639,6.38026532105133
"FOXI1",FALSE,FALSE,-1.39593847266708,0.0144730671977558,4.68391019963826
"FOXK2",FALSE,FALSE,-0.354193883277111,0.0412444543084018,5.87623758228255
"FOXO4",FALSE,TRUE,-0.521458010922331,0.00748630965046787,5.53956643024881
"FOXRED1",FALSE,FALSE,-1.08329170322484,0.00778985327102483,6.45170964670555
"FRAS1",FALSE,FALSE,-1.39990172698877,0.00522492515049978,6.8690984153869
"FREM3",FALSE,FALSE,-2.57493600227641,0.00331380248093231,3.15731641750603
"FRMD1",TRUE,TRUE,-1.14108551223321,0.0114399194388563,7.1296185206857
"FRMD7",FALSE,FALSE,-1.22695863233329,0.0309970813237428,2.72888550508052
"FRZB",FALSE,TRUE,-1.75288980706971,0.0146662051528279,2.06311802524658
"FSD2",FALSE,FALSE,-0.95212376512206,0.0391020351034008,3.94124479312467
"FTCD",FALSE,FALSE,-5.18113690649094,0.00718171447671806,1.15828521500353
"FTL",FALSE,FALSE,-1.32935470846869,0.00864256357526922,11.8285185583835
"FUBP3",FALSE,FALSE,-0.268026765735741,0.0626622550933222,5.2344289604743
"FUNDC2",TRUE,FALSE,-0.402076220186131,0.0761571087842196,5.66581655902764
"FUZ",FALSE,TRUE,-0.569979095216732,0.00483210408615842,5.29607858100261
"FXN",FALSE,FALSE,-0.413000748592378,0.0805593211746852,4.69159340657331
"FXR1",FALSE,FALSE,-0.329373314347937,0.0396104758230278,6.58253274404706
"FXYD2",FALSE,FALSE,-1.3588199758679,0.0099448486175386,9.08333909897308
"FZD1",FALSE,FALSE,-0.531786472924539,0.03982493538533,6.52792345570315
"FZD4",FALSE,FALSE,-0.586197022439925,0.0471184345164097,6.74996304720335
"FZD5",FALSE,FALSE,-0.654697658569939,0.0871295448711885,4.24294636745972
"FZD8",TRUE,FALSE,-0.380719325341415,0.0885961368440662,4.60314762343623
"G0S2",FALSE,TRUE,-1.26225183202852,0.00778985327102483,6.11663028056518
"G6PC1",FALSE,FALSE,-2.54795132872847,0.0356264183952389,6.0824697585894
"GABARAPL2",FALSE,FALSE,-0.273271320487539,0.097624693395725,5.945167585976
"GABBR2",FALSE,FALSE,-1.05509034174395,0.062742724035234,1.74582340616824
"GABPA",TRUE,FALSE,-0.268993180096397,0.0817415438809548,4.20683709822002
"GABRD",FALSE,FALSE,-3.22437558554429,0.00389864211258081,2.0412957598402
"GALK1",FALSE,FALSE,-0.517175906242909,0.0487124230641977,5.21758326326522
"GALM",FALSE,FALSE,-1.44222651871911,0.00585235091534767,5.20003918948146
"GALNT11",FALSE,FALSE,-1.1349658840178,0.0168840590805273,7.341440783321
"GALNT12",FALSE,FALSE,-0.48582814960237,0.0846147794789015,4.36357679290673
"GALT",FALSE,FALSE,-0.376236089810122,0.0686187589444683,5.4322343867202
"GAMT",FALSE,FALSE,-1.11292806434157,0.00483443860718203,3.54090479049467
"GANC",FALSE,TRUE,-0.979324131337652,0.0197715163453928,4.10473849348469
"GAREM1",FALSE,FALSE,-0.843979145373366,0.0288562233352028,4.33994050714003
"GAS2",TRUE,FALSE,-2.59458621910401,0.00716078074477501,0.382244372065565
"GATA2",FALSE,FALSE,-0.922089085870465,0.0238793397352311,5.37719155421199
"GATA5",FALSE,FALSE,-0.858321146014657,0.090824984476688,3.11935147389437
"GATB",FALSE,FALSE,-0.739546134683135,0.0206848153613395,4.92902138743742
"GATC",FALSE,FALSE,-0.65950055878108,0.0161415968489793,4.34826923931471
"GATD3",FALSE,TRUE,-0.342978072797274,0.0773524078228098,6.30984070145867
"GATM",FALSE,FALSE,-3.97924703413249,0.0090077580575642,6.70405262868548
"GBA2",FALSE,FALSE,-0.288278218150213,0.0424359584219185,6.21026632133376
"GCAT",FALSE,FALSE,-1.70889849044417,0.0213437236515071,6.35282951643627
"GCDH",FALSE,FALSE,-1.3019907549101,0.0335440672645156,7.6061341555307
"GCGR",FALSE,FALSE,-2.39050328352677,0.00298619610031597,3.73526602370627
"GCHFR",FALSE,FALSE,-0.68118677862231,0.0489282322590452,4.90520277540467
"GCM1",FALSE,FALSE,-1.55196553705747,0.0936892960361109,1.85913354515828
"GCNT2",FALSE,FALSE,-0.514577434914495,0.00504516054169728,4.70547057489393
"GCSH",FALSE,FALSE,-1.08717416208435,0.0505877235077553,5.7226008340682
"GDF9",FALSE,FALSE,-0.949056069955,0.0565545625993924,1.34597904460021
"GET3",FALSE,FALSE,-0.544571742194995,0.046284527316259,6.30596777683187
"GFPT1",FALSE,FALSE,-0.642355544598223,0.0667948355958693,5.39468495403525
"GHITM",FALSE,TRUE,-1.11732805784196,0.0655162521813697,8.26525375453992
"GIGYF2",FALSE,FALSE,-0.228601587084583,0.0701085450390793,6.30806063515535
"GIPC3",FALSE,FALSE,-0.749702706434702,0.0724768426907866,2.80032332198478
"GK",FALSE,FALSE,-1.76392055905393,0.0231699852474285,7.26366410130638
"GKAP1",FALSE,FALSE,-0.576234545822928,0.0204141464841452,3.2639183663233
"GLIS1",FALSE,FALSE,-0.82767331385964,0.0654662802053464,4.10367973537898
"GLIS2",FALSE,FALSE,-0.452732814220206,0.0815971532049507,7.29776242754702
"GLRX",FALSE,FALSE,-0.821161297872316,0.0165687108238692,5.50748408446348
"GLRX3",FALSE,FALSE,-0.423459806101204,0.0317202651224002,6.22377513557543
"GLRX5",FALSE,FALSE,-0.468788003143965,0.0257891318254583,5.00086448547869
"GLS",FALSE,FALSE,-1.24504374146552,0.0310672347767109,7.42947888861417
"GLTP",FALSE,FALSE,-0.945001450587876,0.0325134744173975,6.26455337739631
"GLTPD2",FALSE,FALSE,-2.25869240524963,0.0199434714524084,3.12857803883149
"GLYAT",FALSE,FALSE,-2.59158530158946,0.0249992878134977,8.21209222880667
"GLYCTK",FALSE,FALSE,-1.09311425409274,0.0392428049782175,7.12654203032683
"GLYR1",FALSE,FALSE,-0.375482161211067,0.0849472478637388,6.9886239627525
"GMNN",FALSE,FALSE,-0.354783872497807,0.0761247578428936,3.17399036802418
"GNG12",FALSE,FALSE,-0.644464185112556,0.0430828296878921,6.6848787469389
"GNMT",FALSE,FALSE,-1.33367594974653,0.0511034104474957,3.59596383229266
"GNPDA1",FALSE,FALSE,-0.640992991025008,0.0910987112335928,5.15209455774209
"GOLGA7",FALSE,FALSE,-0.327144439072165,0.042647430372061,5.52635173866846
"GOLIM4",FALSE,FALSE,-0.594097463018096,0.0800037960475645,7.55429396210436
"GOT1",TRUE,FALSE,-0.891155666302327,0.0258262639623971,6.55693583898994
"GOT2",FALSE,FALSE,-0.617106380742319,0.0791044811141418,7.60557427273298
"GPAM",FALSE,FALSE,-1.44797405809985,0.0636214221694924,7.47001205295981
"GPAT2",FALSE,FALSE,-0.975096503639668,0.0645851618334859,1.1395900174926
"GPAT3",FALSE,FALSE,-2.19303251006839,0.00748630965046787,5.48480570799476
"GPBP1",FALSE,FALSE,-0.186392089724821,0.084695946389535,5.96263824887677
"GPBP1L1",FALSE,FALSE,-0.360064073436972,0.023764859519328,6.39842586215356
"GPD1",FALSE,FALSE,-2.25089583773725,0.0120792717148836,7.54611450940977
"GPHN",FALSE,FALSE,-0.71139353371706,0.050690202634166,5.63384358304359
"GPI",FALSE,TRUE,-0.515498502544503,0.0224462861056893,9.33324631516697
"GPM6A",FALSE,FALSE,-1.48421956629603,0.0228370015671033,4.56896166590314
"GPR108",FALSE,FALSE,-0.487974665788357,0.0379002453770975,6.39937254213087
"GPR137B",FALSE,FALSE,-1.00310636414482,0.0589993265624855,6.99102147197471
"GPR62",FALSE,FALSE,-0.694193765466451,0.0658303308569008,1.72888039012636
"GPRC6A",FALSE,FALSE,-2.7304831556049,0.0164355001501501,0.032952578602271
"GPRIN2",FALSE,FALSE,-0.746672302855817,0.0560360997533576,2.06222008341617
"GPRIN3",FALSE,FALSE,-1.01951645681573,0.0277533896615211,1.48049370855869
"GPS1",FALSE,FALSE,-0.288314998111295,0.0887273065564313,6.76381342800081
"GPT",FALSE,FALSE,-1.11966839694897,0.0443536895420498,6.5077445992792
"GPT2",FALSE,TRUE,-2.42726707370024,0.00864256357526922,7.18541095465695
"GPX1",FALSE,FALSE,-0.540901190828077,0.0456604828105337,8.09599115588836
"GRAMD1C",FALSE,TRUE,-1.08752054962897,0.0688644537077012,3.50384604338033
"GRB14",FALSE,TRUE,-1.96976917305832,0.00403762466653752,2.47778307934643
"GRB7",FALSE,FALSE,-0.996093454988968,0.00969815640285304,6.02307339363045
"GRHPR",FALSE,FALSE,-0.603049020384341,0.0273440701237181,5.67389361324811
"GRID2IP",FALSE,FALSE,-0.573347454490391,0.0811457775329398,2.18160205969356
"GRIK3",FALSE,FALSE,-1.11502179054219,0.0988922000512122,0.517986851394202
"GRK4",TRUE,FALSE,-0.454708409174629,0.0387589575793889,3.0788561410764
"GRM3",FALSE,FALSE,-4.26359788286306,0.00415802430192458,-0.711138124574759
"GRTP1",FALSE,FALSE,-1.35307802753509,0.027565829063854,4.7274213437918
"GSC2",FALSE,FALSE,-1.27976744344108,0.0773524078228098,2.34931595162802
"GSDME",FALSE,FALSE,-1.94572254522448,0.00638640839435599,1.39573445793067
"GSR",FALSE,FALSE,-0.66017634072218,0.0812831453059052,5.79652952860401
"GSS",FALSE,FALSE,-0.95807163344992,0.0348654856743979,5.93771451592188
"GSTA4",FALSE,TRUE,-0.31877345390406,0.0840601640371609,5.92627391448657
"GSTK1",TRUE,FALSE,-1.29557098957936,0.0142044290133227,8.1439453869173
"GSTZ1",FALSE,FALSE,-1.44472134848893,0.0823227486217014,7.56946264681774
"GTF2I",FALSE,FALSE,-0.254390598526504,0.0578411571447207,7.62209925682899
"GTSE1",FALSE,FALSE,-1.31491682567578,0.0234468658162584,3.04637787131241
"GUCA2A",FALSE,FALSE,-0.909573693575266,0.0479243460142626,2.23540707586186
"GUCD1",TRUE,FALSE,-0.721553017961518,0.0474566519444983,6.98122164335874
"GUK1",FALSE,FALSE,-0.66374029365998,0.0140924837221047,6.81987458320179
"GULP1",FALSE,FALSE,-0.972140050023894,0.0219193393977849,3.77945319943221
"GYG2",FALSE,FALSE,-0.98604861068365,0.0230265347111572,2.16915639962117
"HAAO",FALSE,FALSE,-1.9354254567572,0.0224462861056893,8.08802253085474
"HACE1",FALSE,FALSE,-0.386245118326919,0.0937139481491081,4.68491369388033
"HACL1",FALSE,FALSE,-1.01389452930727,0.043281015444184,5.56749896046768
"HADH",FALSE,FALSE,-1.25121380531927,0.0761247578428936,9.79418752643841
"HADHA",TRUE,FALSE,-0.894061856086251,0.0402015971531977,8.54919892568661
"HADHB",TRUE,FALSE,-0.949371639730597,0.0783127551231931,8.45685730427412
"HAGHL",FALSE,FALSE,-0.781179740194417,0.0273440701237181,5.76696979577774
"HAO2",FALSE,FALSE,-2.36785119969828,0.00995311732828191,8.170739795762
"HARS2",FALSE,FALSE,-0.263213226455976,0.0587850289223754,3.98869343247277
"HAT1",FALSE,FALSE,-0.339789705743134,0.0569825213441328,4.95610424336423
"HDAC6",FALSE,FALSE,-0.467137461094408,0.0280434099920818,6.32846211012436
"HDAC9",FALSE,FALSE,-0.584695313064882,0.088606872246809,4.21454701038641
"HDDC3",FALSE,FALSE,-0.51082705376837,0.0133320953158015,4.48300924211879
"HDGF",FALSE,FALSE,-0.441107629995936,0.0490491803536316,7.92298470151972
"HDHD3",TRUE,FALSE,-0.815471704870198,0.0385575148862287,4.23236913539202
"HDHD5",FALSE,FALSE,-0.495283261505445,0.0514579758388341,4.49158211158264
"HEATR4",FALSE,FALSE,-0.843295880047785,0.0837475637953791,1.18534927089726
"HEBP1",FALSE,TRUE,-0.817664727220655,0.00576345321145763,5.51379799015655
"HEBP2",FALSE,FALSE,-0.9981168157216,0.0186460137233527,3.65442338988015
"HEPACAM2",FALSE,FALSE,-2.02713994651435,0.00504516054169728,2.63192454078725
"HERC2",FALSE,FALSE,-0.270986817003026,0.0532451717990342,6.36183719408186
"HEXA",FALSE,FALSE,-0.351779798088295,0.0701733382087694,6.33283024202287
"HEXD",FALSE,TRUE,-0.50893034093629,0.0140673030043626,3.93539056637124
"HIBADH",FALSE,FALSE,-1.13478799007127,0.0595409796165875,8.74652077504478
"HIBCH",FALSE,FALSE,-0.610540288043222,0.0988947247356186,5.00939332434548
"HIF1AN",FALSE,TRUE,-0.246405369916758,0.0762593206731438,5.85032822878082
"HIGD2A",FALSE,FALSE,-0.321660201556861,0.0970718675027737,5.49430197100227
"HIKESHI",FALSE,FALSE,-0.504884302078893,0.0168411782382008,4.36627339863039
"HINT2",FALSE,FALSE,-0.776330373521301,0.0549699856646007,6.58272257886303
"HIPK2",FALSE,FALSE,-0.775034063998659,0.07752796233872,8.30899769046781
"HIRA",FALSE,FALSE,-0.216283951101284,0.0621297744836098,5.70788349380408
"HLF",FALSE,FALSE,-1.25933301879321,0.0342637808381269,5.24640464711202
"HLX",FALSE,FALSE,-0.860508690643742,0.0643892093131233,2.99317918605078
"HMGCL",FALSE,FALSE,-0.953728737066923,0.0287505460312369,6.67393702990896
"HMGN1",FALSE,FALSE,-0.297649307433685,0.0884898826322521,7.07359897293427
"HMGN5",FALSE,FALSE,-0.529943288694533,0.0801905439035027,1.30502209485567
"HMX2",FALSE,FALSE,-2.51848922586133,0.00278650469803001,2.40694985556568
"HNF1A",FALSE,FALSE,-1.15752951398589,0.0389492960832284,5.50972769488952
"HNF4A",FALSE,FALSE,-1.25980610586777,0.0892649856453942,8.73465328325856
"HNF4G",FALSE,FALSE,-1.67052276942475,0.0161564174664684,4.03628689095999
"HNMT",FALSE,FALSE,-1.28438588378104,0.0144923202630453,6.05803134126964
"HOGA1",FALSE,FALSE,-2.41951275668483,0.00785026459762151,6.5519948704307
"HOMER3",FALSE,FALSE,-0.563093872948891,0.0334939647966803,5.49732536572541
"HOMEZ",FALSE,FALSE,-0.331401481280951,0.0554254067078848,4.48917989481382
"HOOK2",FALSE,TRUE,-0.582178760516805,0.0477499469172334,6.36550204931672
"HOXA10",FALSE,FALSE,-0.301074636628616,0.0624049336475272,5.2803043456292
"HOXA4",FALSE,FALSE,-0.328579387546617,0.0889229578668277,2.5857490091717
"HOXA7",FALSE,FALSE,-0.644932767571269,0.020461876497108,4.53281078485605
"HP1BP3",FALSE,FALSE,-0.209809175892169,0.0666106597838616,6.53331118258008
"HPCAL4",FALSE,FALSE,-1.31230141378496,0.0300762960446415,3.7618617806163
"HRG",FALSE,FALSE,-2.60853770110456,0.00260121202556568,1.87186859146293
"HS1BP3",FALSE,FALSE,-0.550696861770059,0.0165687108238692,5.90846917210203
"HS3ST3A1",TRUE,FALSE,-1.31839982834014,0.0291525943582073,1.55228763374521
"HS3ST6",TRUE,FALSE,-1.61943334462918,0.06538724272134,4.7623134626962
"HSD11B1",FALSE,FALSE,-1.58657416695055,0.0424602846861899,8.30446764132633
"HSD11B2",FALSE,TRUE,-1.15121205004368,0.0474606382941013,8.35778753617818
"HSD17B14",FALSE,TRUE,-1.50528057072375,0.00680407378100026,3.67944769495342
"HSD17B6",FALSE,FALSE,-1.0511144561607,0.0205241943687215,5.25000997543817
"HSP90AA1",FALSE,FALSE,-0.664470037745875,0.0354309082785739,9.28583431486044
"HSP90AB1",FALSE,FALSE,-0.34085065473727,0.0860936920903975,9.81021270483884
"HSPA8",FALSE,FALSE,-0.523620624241204,0.0592558984790817,9.89249772704187
"HSPA9",FALSE,FALSE,-0.910078780396585,0.0423047945427075,8.78087808972596
"HSPB1",FALSE,FALSE,-0.927416869799178,0.0133693874943102,7.86869253618967
"HSPD1",FALSE,FALSE,-1.36869213414638,0.0204142355786451,8.90222323077856
"HTRA2",FALSE,FALSE,-0.411148117341405,0.0805253928766741,4.69159166750817
"HYI",FALSE,FALSE,-0.678201448805154,0.0570232176116645,5.61253804982603
"HYKK",FALSE,TRUE,-1.67512608549326,0.0172433282976332,6.66099561910971
"IAPP",FALSE,FALSE,-3.28708370786427,0.00492428759756593,-0.442005898036979
"IBA57",FALSE,FALSE,-0.736792354014909,0.0432368558543333,4.23517243969877
"IDH1",FALSE,TRUE,-1.04845857741079,0.0729200373387191,7.20840410152442
"IDH3B",TRUE,FALSE,-0.443969239481382,0.0625619279954204,6.42858990179758
"IDH3G",FALSE,FALSE,-0.550371354152453,0.0764767540090158,6.94740896123804
"IDNK",FALSE,FALSE,-1.50370883957206,0.0165687108238692,5.39347511518634
"IDO2",FALSE,FALSE,-3.79631759535104,0.0157058259431276,2.70720036462834
"IFI30",TRUE,FALSE,-0.688542989499354,0.0485285195128842,8.26264195272101
"IFT172",FALSE,FALSE,-0.559300582135865,0.0108546145264265,5.66705128788188
"IFT52",FALSE,FALSE,-0.349210731786539,0.0353726230853478,5.72339594262023
"IFT88",FALSE,TRUE,-0.548061590205186,0.0565545625993924,4.91383040317862
"IGFBP1",FALSE,FALSE,-1.71308625577946,0.0412444543084018,2.19303755345295
"IGFBP2",FALSE,FALSE,-1.24396568111487,0.0157627565836766,6.98662643888335
"IGFBP5",FALSE,FALSE,-1.87235395066061,0.00389864211258081,9.4025361056962
"IGFN1",FALSE,FALSE,-2.17156495366359,0.0688644537077012,1.51728031875735
"IGLON5",FALSE,FALSE,-0.83792631943914,0.0551799987315913,4.24551596143707
"IGSF11",FALSE,FALSE,-1.34843963733405,0.0832113495329523,5.24728094079227
"IL11RA",FALSE,TRUE,-0.522667301495098,0.0816874909535523,5.31801188499542
"IL9R",FALSE,FALSE,-0.613599654458813,0.0988947247356186,1.72778521515675
"ILDR2",FALSE,FALSE,-1.43996370929149,0.0366191225167117,5.87621947635527
"ILRUN",FALSE,FALSE,-0.479439757561972,0.0201206035064372,7.17587485859397
"IMMP2L",FALSE,TRUE,-0.899902472599125,0.0443536895420498,3.40602945021583
"IMMT",FALSE,FALSE,-0.650486433240144,0.0900426176184597,7.16775377661334
"IMPA2",FALSE,FALSE,-0.522474419499781,0.00551518886804265,5.96435827223352
"INO80B",FALSE,FALSE,-0.387522390980577,0.025522201641526,4.56640782568011
"INSR",FALSE,FALSE,-1.06630459211136,0.0337724616851235,8.05767824425386
"INSRR",FALSE,FALSE,-1.96702411324872,0.00298619610031597,4.97754845790821
"IPO8",FALSE,FALSE,-0.399673166116884,0.0900426176184597,5.26671486761139
"ISCA1",FALSE,FALSE,-0.591411499364784,0.0394319241463831,5.69973550936391
"ISOC2",FALSE,FALSE,-0.927869790247096,0.0425467036597805,6.13431460582136
"ITIH1",FALSE,FALSE,-3.52480459838409,0.0219198188851529,-0.201974569799906
"ITIH2",FALSE,FALSE,-1.51676632487532,0.0248637292389291,0.333790975440503
"ITPK1",FALSE,FALSE,-0.347943651020136,0.0946979021074366,6.40114538327196
"ITPKA",FALSE,FALSE,-1.54356963759859,0.030549459369275,2.0266273769412
"ITPR2",FALSE,FALSE,-0.488725599996147,0.0626274960641661,6.1342402713383
"ITSN1",FALSE,FALSE,-0.350650804608136,0.0911345209184384,5.79724758860086
"IVD",FALSE,FALSE,-2.49596304113533,0.0157627565836766,9.6184104518867
"JPH4",FALSE,FALSE,-1.04588359078978,0.0873755904757085,3.69855078327245
"JSRP1",FALSE,FALSE,-1.5690862124503,0.012346991670099,3.44364894288454
"JTB",TRUE,TRUE,-0.33942200912415,0.0627568089819519,6.48336692440362
"KANSL1L",FALSE,FALSE,-0.638771744643557,0.035524109875099,5.41700663546297
"KARS1",FALSE,TRUE,-0.399449002970092,0.0293375119670587,8.47089027528287
"KAT14",FALSE,FALSE,-0.347745774644485,0.0248637292389291,5.00417796598212
"KBTBD12",FALSE,FALSE,-0.713167767025651,0.0131281639192135,1.71821004067941
"KCNA4",FALSE,FALSE,-3.0515078699567,0.00293465814717779,1.40464024407789
"KCNIP1",FALSE,TRUE,-1.78999525909301,0.0616763589441153,0.571074092100213
"KCNJ1",FALSE,FALSE,-1.35747780823717,0.0289060823853914,5.36016878515696
"KCNJ10",FALSE,FALSE,-1.66044188162289,0.0363568231776188,3.4908578576182
"KCNJ12",FALSE,FALSE,-1.36369802453578,0.0502128754302603,3.95414181992219
"KCNJ15",FALSE,FALSE,-1.23220372534945,0.0943282095940139,7.26624424436105
"KCNJ16",FALSE,FALSE,-1.11810804660182,0.0792501208618867,6.92517758104548
"KCNJ2",FALSE,FALSE,-0.46566748663724,0.0911345209184384,2.89210552649063
"KCNJ9",FALSE,FALSE,-1.37191975460027,0.0283528805045215,0.488058986056441
"KCNQ4",FALSE,FALSE,-1.41411980862035,0.0149936877348384,2.47130013186359
"KDELR1",FALSE,TRUE,-0.24807011068016,0.0873755829613873,7.28083653301054
"KDM1A",FALSE,FALSE,-0.215749603249913,0.0619476529053198,5.80801488956934
"KDR",FALSE,FALSE,-0.993179669868993,0.0164160764157412,6.87465572868228
"KDSR",FALSE,FALSE,-0.562371396134268,0.09731611986463,6.95057113533715
"KHK",FALSE,FALSE,-1.90755669644734,0.00638640839435599,6.86458540419025
"KIAA1549L",FALSE,FALSE,-1.30935993136886,0.0987237813831931,4.70062814286409
"KIDINS220",FALSE,FALSE,-0.339102167655017,0.0915585896488699,6.94258700460604
"KIF20B",FALSE,FALSE,-1.37658485221142,0.0171226773025679,3.30283553308692
"KIF5C",FALSE,FALSE,-0.952907071424416,0.0440550134082908,3.47626701355351
"KIRREL3",FALSE,TRUE,-0.69327515397292,0.051361873666426,2.06612378958231
"KITLG",FALSE,FALSE,-1.17014095759051,0.00901950026080057,3.93772175423045
"KL",FALSE,FALSE,-1.58434859151981,0.0469238199861907,6.98835707318157
"KLC4",FALSE,TRUE,-0.446771910750025,0.0120699541568389,5.93583335919594
"KLF15",FALSE,FALSE,-1.21191688966138,0.0504137175878336,4.96843451607749
"KLHDC10",FALSE,FALSE,-0.443652252790564,0.0682591521135135,6.12969490666834
"KLHL21",FALSE,FALSE,-0.595948212631899,0.00954406111674459,6.084797889317
"KLHL3",FALSE,FALSE,-1.47338270901329,0.00680407378100026,4.92529148110783
"KLHL32",FALSE,FALSE,-1.20905708192163,0.0225105933057699,1.05304973797833
"KLK1",FALSE,FALSE,-3.59143256602887,0.0063247569769738,7.5037677378903
"KMO",FALSE,FALSE,-3.12755375127365,0.0176313724749081,5.50997363484491
"KNG1",FALSE,FALSE,-2.00517013495044,0.00645919648697469,6.69814638244423
"KNSTRN",FALSE,FALSE,-1.12168775021046,0.0144923202630453,2.6797078453737
"KRBA2",FALSE,FALSE,-0.530692313657199,0.0388531194130107,4.04564179480218
"KRCC1",FALSE,FALSE,-0.556581636051691,0.0786408573386373,5.01931553191375
"KRT10",FALSE,FALSE,-0.340516791989902,0.0589372676521507,3.33696630874729
"KY",FALSE,FALSE,-3.05476076239801,0.0240762965255118,0.910570770985165
"KYNU",FALSE,FALSE,-1.44287271704987,0.0614155251931539,6.17413762031388
"L3HYPDH",FALSE,TRUE,-0.584616008605883,0.0337124847140255,3.65363341201367
"LAMP1",FALSE,FALSE,-0.47399541978444,0.073540815190526,9.16864715979081
"LAMP2",FALSE,FALSE,-0.813962921371003,0.0993892490417517,7.93445869609315
"LAMTOR3",FALSE,FALSE,-0.680722678509106,0.0211898151093392,5.35560039631908
"LARGE1",FALSE,FALSE,-0.589821706959677,0.021659760363689,6.43584077136261
"LCTL",FALSE,FALSE,-2.47156784100582,0.0142494908616947,2.16402287437572
"LDHB",FALSE,FALSE,-0.690489479774111,0.0334182331856962,9.24627811947503
"LDHD",TRUE,FALSE,-1.67445360136908,0.0213435460460558,7.47618099146662
"LDOC1",FALSE,FALSE,-0.781607285699426,0.0324301441577252,6.71060077950369
"LENEP",FALSE,FALSE,-2.3252076009439,0.0248637292389291,5.93714025561457
"LHX1",FALSE,FALSE,-1.25961386257443,0.0336592304463987,2.63795128664727
"LIN52",FALSE,FALSE,-1.06296920305043,0.00522492515049978,4.39157525198706
"LINGO3",FALSE,FALSE,-1.01531731745874,0.0408634076172777,1.50296602495684
"LINGO4",FALSE,FALSE,-0.897844226206957,0.0719676744003088,4.83100805372657
"LMAN2L",FALSE,TRUE,-0.556760434483219,0.0175095163472308,4.68658509206739
"LMBR1",FALSE,FALSE,-0.271411768027741,0.0946087131778747,4.9093796384679
"LMBRD1",FALSE,TRUE,-0.854308797586096,0.0401993476513104,5.83519802261602
"LMX1B",FALSE,FALSE,-1.84069961652843,0.0180418116823236,1.98639285227579
"LNX1",FALSE,FALSE,-0.868154181064335,0.0296282869907069,2.54302358444663
"LOC101080332",FALSE,FALSE,-0.617061850231305,0.0892663150101778,4.51134430500475
"LOC101080491",FALSE,FALSE,-0.771796959060873,0.00994500827667285,6.62354235046634
"LOC101080897",FALSE,TRUE,-1.77260529432794,0.0922788009472201,4.05355969481995
"LOC101081013",FALSE,FALSE,-0.379022467604411,0.0243029191725145,5.16329336386447
"LOC101081204",FALSE,FALSE,-1.11986146474691,0.0497667357402476,5.40544214404981
"LOC101081454",FALSE,FALSE,-0.292168479853432,0.0696278015146599,3.89408531396596
"LOC101081568",FALSE,TRUE,-0.345456115685602,0.0822465510977237,3.51585230369093
"LOC101081635",FALSE,FALSE,-0.568817482758495,0.09731611986463,2.86714075698992
"LOC101081641",FALSE,FALSE,-0.441296269555211,0.0477622322921371,5.50278424039931
"LOC101081808",FALSE,TRUE,-0.508947899469288,0.0622956307346311,6.9734235599596
"LOC101082380",FALSE,FALSE,-1.54527813441963,0.0329463337716343,5.20356365406494
"LOC101083473",FALSE,FALSE,-0.308188986745779,0.0943282095940139,4.27036671492141
"LOC101083474",FALSE,FALSE,-1.24083681369997,0.0740808489404611,10.2849597436461
"LOC101083779",TRUE,FALSE,-2.03918224342737,0.0140673030043626,0.620433415767003
"LOC101084194",TRUE,FALSE,-0.847334770380171,0.0163588506331956,1.07055002877366
"LOC101084270",FALSE,FALSE,-0.444497956391141,0.0418525138743451,2.17361443438834
"LOC101084388",FALSE,TRUE,-1.11356089837285,0.0470678736685576,6.82104705859765
"LOC101084409",FALSE,FALSE,-0.649142747013767,0.0233517577107432,6.3017734034954
"LOC101084793",FALSE,FALSE,-2.90670436582952,0.0078869733789733,0.53695525534953
